"Subject"	"1.a"	"1.b"	"1.c"	"1.d"	"1.e"	"2.a"	"2.b"	"2.c"	"2.d"	"2.e"	"2.f"	"2.g"	"2.h"	"Game.affect.distraction"	"Surprise"	"Suspected"	"Why "	"Entrant"	"Assignment"	"Entrant"	"Date"	"Time"	"RA"	"Station"	"Condition"	"Game.1"	"Game.2"	"Game.3"	"Game.4"	"Game.5"	"Game.6"	"Good.Session"	"Notes"	"Entrant"	"irritated"	"happy"	"angered"	"helpful"	"pleased"	"annoyed"	"knew.others"	"knew.partner"	"easy.nav"	"excited"	"engaged"	"challenging"	"stressful"	"violence"	"diff.nav"	"reflexes"	"satisfying"	"effective"	"difficult"	"good.fight"	"hard.control"	"mental.effort"	"comfort.control"	"exhausting"	"aggressed"	"enjoyed"	"often.played"	"FPS.experience"	"FPS.skill"	"mkb.experience"	"vg.freq"	"vg.cumul"	"gender"	"age"	"race"	"year"	"GPA"	"Entrant"	"A"	"B"	"C"	"D"	"E"	"F"	"Entrant"	"L2d4d"	"R2d4d"	"L_ring_length"	"L_ring_angle"	"L_index_length"	"L_index_angle"	"R_ring_length"	"R_ring_angle"	"R_index_length"	"R_index_angle"	"notes"	"coder"	"Violence"	"Difficulty"
"59"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"2"	"So that you could see depending on how we evaluated each others essay how long we wanted them to put their hands in water"	"AM"	"9"	"CH"	"1381363200"	"6:30PM"	"Melissa"	"4"	"3"	"0"	"440"	"15"	"2461"	"32"	"0"	NA	"When I talked with him after the study, he said he thought the feed back was suspicious. "	"CH"	"5"	"3"	"4"	"1"	"2"	"5"	"N"	"N"	"7"	"4"	"5"	"1"	"1"	"1"	"1"	"1"	"4"	"4"	"2"	"1"	"1"	"1"	"7"	"1"	"5"	"5"	"1"	"5"	"2"	"3"	"5"	"5"	"M"	"18"	"5"	"1"	"3.1"	"CH"	"7"	"7"	"6"	"9"	"5"	"7"	"CH"	"0.936028659160696"	"0.948640837110542"	"977"	"89.855"	"914.5"	"82.43"	"973.1"	"89.295"	"923.05"	"89.54"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"6"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"Maybe"	"Maybe"	"1"	"So the experimenter wouldn't know and prevent bias"	"AM"	"9"	"CH"	"41542"	"0.71875"	"JC"	"2"	"2"	"4"	"286"	"6"	"1444"	"101"	"100"	"Yes"	NA	"AM"	"4"	"7"	"1"	"4"	"7"	"1"	"No"	"No"	"6"	"6"	"6"	"3"	"2"	"3"	"2"	"4"	"4"	"6"	"2"	"5"	"2"	"5"	"3"	"2"	"1"	"6"	"2"	"5"	"5"	"2"	"2"	"3"	"M"	"21"	"5"	"3"	"3.3"	"AM"	"7"	"5"	"7"	"8"	"6"	"7"	"CH"	"0.994397451389652"	"0.95134414574539"	"910.3"	"88.62"	"905.2"	"87.02"	"900.2"	"88.73"	"856.4"	"86.72"	NA	"Julian"	"Violent"	"Hard"
"60"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"Yes"	"1"	"To see if we were angered at the other"	"AM"	"9"	"CH"	"1381363200"	"6:30PM"	"SC"	"2"	"4"	"14"	"445"	"19"	"927"	"124"	"219"	"Yes"	"Other participant (#61) yelled \"meanie!\" after reading insult. I asked if everything was okay, he said \"yes, just talking to that guy (points to other room).\" I told #61 please do not talk to toher participants. Q. What studying?: Maybe things to get a reaction out of them (referenced guy yelling). Noth much to do with video game. Q. ANything suspicious?: Paper seemed to be ssupicious. So did game. Participant may have thought hat participant #61 was a confederate? Still seemed blind to study goals. When I brought in debriefing questionnaire, participant said, \"ahh, debrief?\" During Debriefing questionnarie he asked, \"We were never going to do ice thing, huh?\" Final: During debrief he said, \"wow I had no idea until debrief questionnaire.\" "	"CH"	"7"	"1"	"7"	"1"	"1"	"7"	"N"	"N"	"7"	"4"	"5"	"5"	"5"	"1"	"1"	"5"	"1"	"1"	"7"	"5"	"1"	"4"	"7"	"4"	"1"	"4"	"1"	"7"	"7"	"7"	"7"	"7"	"M"	"19"	"5"	"1"	"3.6"	"CH"	"10"	"-10"	"0"	"0"	"-10"	"-5"	"CH"	"0.884168109821132"	"0.918952126147455"	"878.2"	"87.025"	"776.45"	"88.05"	"856.45"	"87.355"	"787.05"	"89.535"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"61"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"No"	"No"	"2"	"To check biasy over how badly we wanted to get back at someone for badly grading them "	"AM"	"9"	"CH"	"1381363200"	"6:30PM"	"Melissa"	"4"	"1"	"0"	"376"	"12"	"967"	"185"	"0"	"Yes"	"This participant yelled \"Meanie!\" after seeing his essay feedback, so #60 may have heard this. Good session for this participant. He figured out the essay was fake only after seeing debriefing questions. "	"CH"	"7"	"1"	"5"	"2"	"1"	"7"	"N"	"N"	"7"	"7"	"7"	"1"	"1"	"5"	"1"	"1"	"7"	"7"	"1"	"1"	"1"	"1"	"7"	"1"	"1"	"7"	"7"	"7"	"3"	"5"	"5"	"7"	"M"	"18"	"5"	"1"	"3.2"	"CH"	"4"	"3"	"2"	"5"	"2"	"5"	"CH"	"0.957370475193281"	"0.96416997095665"	"839.8"	"82.195"	"804"	"89.93"	"845.4"	"81.67"	"815.1"	"87.045"	"NA, NA"	"Julian, Rachel"	"Violent"	"Easy"
"62"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"Maybe"	"Yes"	"2"	"A more experienced gamer would set a longer distraction time"	"AM"	"7"	"CH"	"1381536000"	"12:00PM"	"Mallory Baldain"	"2"	"2"	"2"	"227"	"5"	"783"	"48"	"30"	"Yes"	"Essay was suspicious, nothing else but partner was suspicious (63)."	"CH"	"5"	"3"	"5"	"4"	"2"	"6"	"N"	"N"	"2"	"6"	"6"	"5"	"5"	"6"	"2"	"5"	"6"	"6"	"4"	"5"	"5"	"3"	"4"	"2"	"5"	"6"	"2"	"5"	"4"	"3"	"4"	"5"	"M"	"18"	"5"	"1"	"3.7"	"CH"	"6"	"5"	"5"	"8"	"7"	"6"	"CH"	"1.00659390866263"	"0.989709051238903"	"892.45"	"86.175"	"897"	"82.6"	"863.05"	"86.53"	"853.3"	"85.365"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
"63"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"No"	"No"	"4"	"To see if retaliation is a characteristic after getting a negative review"	"AM"	"5"	"CH"	"1381536000"	"12:00PM"	"Rachel Peterson"	"4"	"3"	"0"	"500"	"16"	"573"	"365"	"0"	"No"	"Thought it was boring and about emotional distraction making him mad at the persont in other room. Knew what was going on, he siad the review was so negative it couldn't have been accurate. "	"CH"	"3"	"4"	"3"	"1"	"4"	"3"	"N"	"N"	"7"	"2"	"3"	"1"	"1"	"2"	"2"	"2"	"3"	"5"	"2"	"1"	"6"	"2"	"5"	"2"	"1"	"3"	"2"	"6"	"5"	"6"	"7"	"6"	"M"	"20"	"5"	"3"	"2.6"	"CH"	NA	NA	NA	NA	NA	NA	NA	"0.952600892810016"	"0.969439101161515"	"827.25"	"81.945"	"788.05"	"89.525"	"816.45"	"74.59"	"791.5"	"82.375"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"64"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"No"	"Maybe"	"1"	"I have no idea"	"AM"	"9"	"CH"	"1381536000"	"12:00PM"	"Mallory Baldain"	"2"	"4"	"2"	"243"	"3"	"402"	"104"	"76"	"Yes"	"Found nothing suspicious. "	"CH"	"7"	"1"	"7"	"1"	"1"	"7"	"N"	"N"	"6"	"5"	"7"	"5"	"2"	"2"	"1"	"2"	"2"	"5"	"4"	"5"	"3"	"5"	"5"	"3"	"3"	"5"	"4"	"6"	"6"	"6"	"7"	"7"	"M"	"18"	"2"	"1"	"3.8"	"CH"	"7"	"7"	"9"	"10"	"7"	"8"	"CH"	"0.996786226353204"	"0.988871183352127"	"928.85"	"85.525"	"925.85"	"85.51"	"943.55"	"86.87"	"933.05"	"89.325"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"65"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"5"	"To see whether we were angry at the other for judging our essays"	"AM"	"1"	"CH"	"1381536000"	"12:00PM"	"Rachel Peterson"	"4"	"1"	"0"	"567"	"19"	"2453"	"100"	"0"	"No"	"Thought it was about emotional response to partner's essay. Only suspicious hair was through the experiment. "	"CH"	"1"	"4"	"1"	"1"	"4"	"1"	"N"	"N"	"7"	"1"	"1"	"1"	"1"	"5"	"1"	"1"	"7"	"7"	"1"	"1"	"1"	"1"	"7"	"1"	"1"	"5"	"7"	"7"	"7"	"7"	"7"	"7"	"M"	"18"	"5"	"1"	"3.75"	"CH"	"4"	"6"	"4"	"6"	"2"	"3"	"CH"	"1.03761181556648"	"1.01676960514506"	"897.35"	"87.48"	"931.1"	"89.14"	"919.05"	"85.725"	"934.45"	"85.46"	"NA, NA"	"Julian, Rachel"	"Violent"	"Easy"
"66"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"No"	"No"	"3"	"Based off the comment from the essay you judged aggression toward that response"	"AM"	"9"	"CH"	"1381536000"	"2:00PM"	"Mallory Baldain"	"2"	"2"	"6"	"326"	"7"	"1472"	"61"	"115"	"Yes"	"No suspicions. "	"CH"	"4"	"4"	"4"	"4"	"4"	"4"	"N"	"N"	"2"	"3"	"2"	"2"	"6"	"5"	"1"	"6"	"2"	"6"	"5"	"5"	"5"	"2"	"6"	"4"	"5"	"4"	"2"	"7"	"5"	"7"	"2"	"6"	"M"	"18"	"5"	"1"	"3.2"	"CH"	"0"	"-8"	"0"	"8"	"-8"	"-3"	"CH"	"0.928696691303077"	"0.956375897377118"	"1024.5"	"86.42"	"951.45"	"83.605"	"1014.3"	"87.12"	"970.05"	"82.625"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
"67"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"Maybe"	"No"	"2"	"No time, didn't complete"	"AM"	"9"	"CH"	"1381708800"	"5:15PM"	"Danielle Tobias"	"4"	"3"	"0"	"509"	"17"	"1629"	"196"	"0"	"Yes"	"Wanted a more violent game. "	"CH"	"5"	"2"	"4"	"1"	"1"	"6"	"N"	"N"	"7"	"4"	"5"	"1"	"1"	"1"	"1"	"1"	"4"	"5"	"2"	"1"	"1"	"1"	"7"	"1"	"1"	"4"	"2"	"7"	"7"	"7"	"6"	"7"	"M"	"25"	"5"	"3"	"3.3479999999999999"	"CH"	"-3"	"-7"	"0"	"4"	"-6"	"-1"	"CH"	"0.976473399825327"	"0.971112404161697"	"888.6"	"85.615"	"867.7"	"88.915"	"899.45"	"88.38"	"873.45"	"87.365"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"68"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"4"	"I think probably to see the relation between our essay review feelings and if people with bad reviews would assign more aggression"	"AM"	"9"	"CH"	"1381708800"	"5:15PM"	"Danielle Tobias"	"4"	"4"	"1"	"213"	"6"	"910"	"77"	"35"	"Yes"	NA	"CH"	"6"	"1"	"5"	"1"	"2"	"6"	"N"	"N"	"6"	"6"	"7"	"4"	"1"	"1"	"2"	"4"	"5"	"6"	"4"	"5"	"4"	"5"	"7"	"2"	"2"	"6"	"3"	"7"	"7"	"3"	"4"	"4"	"M"	"18"	"3"	"1"	"3.2"	"CH"	"7"	"5"	"3"	"5"	"4"	"4"	"CH"	"0.980292621740802"	"0.961364832586113"	"880.5"	"86.68"	"863.15"	"80.395"	"887.85"	"80.63"	"853.55"	"72.055"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"69"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"No"	"Yes"	"2"	"To react on what they thought about your essay"	"AM"	"9"	"CH"	"1381708800"	"6:15PM"	"JC"	"2"	"1"	"0"	"508"	"17"	"1327"	"200"	"0"	"Yes"	"Mizzou's football quarterback. Good session. "	"CH"	"7"	"1"	"7"	"1"	"1"	"1"	"N"	"N"	"7"	"6"	"7"	"4"	"1"	"3"	"1"	"1"	"5"	"7"	"2"	"5"	"2"	"4"	"4"	"2"	"5"	"5"	"2"	"7"	"7"	"7"	"5"	"5"	"M"	"20"	"5"	"2"	"3"	"CH"	"4"	"0"	"0"	"-4"	"-5"	"0"	"CH"	"0.959786675498716"	"0.919150484339476"	"944.95"	"84.445"	"906.95"	"86.3"	"968.5"	"80.79"	"890.2"	"88.745"	"NA, NA"	"Julian, Rachel"	"Violent"	"Easy"
"7"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"Maybe"	"Yes"	"3"	"To see if the distraction time was linked to their video game aggression"	"AM"	"7"	"CH"	"41543"	"0.64583333333333337"	"Stephen"	"2"	"3"	"0"	"96"	"22"	"87"	"111"	"0"	"Yes"	NA	"AM"	"5"	"2"	"5"	"1"	"1"	"5"	"No"	"No"	"6"	"3"	"5"	"2"	"3"	"4"	"2"	"3"	"5"	"3"	"5"	"3"	"5"	"3"	"5"	"4"	"3"	"3"	"3"	"5"	"2"	"3"	"2"	"4"	"M"	"19"	"5"	"1"	"3.7"	"AM"	"x"	"."	"."	"x"	"x"	"."	"CH"	"0.966316025067144"	"0.941019955654102"	"893.6"	"87.88"	"863.5"	"85.62"	"902"	"82.87"	"848.8"	"71.95"	NA	"Julian"	"Nonviolent"	"Easy"
"70"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"No"	"No"	"3"	"It was painful and would reflect how we felt about their critique of the essay"	"AM"	"2"	"CH"	"1381795200"	"5:00PM"	"Mallory Baldain"	"2"	"2"	"1"	"399"	"12"	"1305"	"147"	"88"	"Yes"	"Caught onto aggression, but not the cold water compression. He thought the essay was the level of aggression measure. "	"CH"	"2"	"1"	"1"	"1"	"1"	"3"	"N"	"N"	"7"	"6"	"6"	"6"	"2"	"7"	"2"	"4"	"6"	"7"	"5"	"6"	"1"	"5"	"7"	"1"	"5"	"7"	"7"	"7"	"5"	"4"	"7"	"7"	"M"	"20"	"5"	"3"	"3.18"	"CH"	"5"	"-3"	"3"	"7"	"4"	"4"	"CH"	"0.971779614097627"	"0.977326906694342"	"861.1"	"89.375"	"836.55"	"89.35"	"864.55"	"82.965"	"844"	"88.03"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
"71"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"No"	"No"	"3"	"To guage aggressiveness"	"AM"	"3"	"CH"	"1381795200"	"5:00PM"	"JH"	"4"	"3"	"0"	"501"	"17"	"482"	"317"	"0"	"No"	"Gave a snort when he saw opponent's essay. Chuckled quite a bit when assigning distraction. \"I don't know what the study is about.\" Being observed when asked to inflict pain. Wouldn't be surprising to hear that it is deceptive. "	"CH"	"1"	"4"	"1"	"1"	"4"	"4"	"N"	"N"	"7"	"5"	"5"	"1"	"1"	"2"	"1"	"1"	"4"	"6"	"1"	"1"	"1"	"1"	"7"	"1"	"2"	"5"	"6"	"7"	"5"	"7"	"3"	"7"	"M"	"19"	"5"	"1"	"3.5"	"CH"	"8"	"-4"	"-2"	"7"	"4"	"2"	"CH"	"0.947025901199624"	"0.931683903549618"	"891"	"86.69"	"843.8"	"83.295"	"885.6"	"87.93"	"825.1"	"89.1"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"72"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"No"	"Maybe"	"2"	"Probably to monitor affression after the video game and reading the opposing person's response"	"AM"	"5"	"CH"	"1381795200"	"6:00PM"	"Mallory Baldain"	"2"	"4"	"2"	"327"	"10"	"1238"	"138"	"76"	"Yes"	"Essay was harsh, didn't suspect not actually having a partner. "	"CH"	"7"	"1"	"5"	"1"	"1"	"7"	"N"	"N"	"6"	"7"	"7"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"5"	"5"	"5"	"1"	"7"	"2"	"5"	"7"	"1"	"6"	"6"	"3"	"5"	"5"	"M"	"18"	"5"	"1"	"4"	"CH"	"-2"	"-5"	"-5"	"0"	"-8"	"-4"	"CH"	"0.937886979398472"	"0.935755972755247"	"943.65"	"82.695"	"885.05"	"89.445"	"931.5"	"89.755"	"871.65"	"83.775"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"73"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"No"	"Yes"	"2"	"To see if bias affected it, like if you thought the other person's essay was good you might give them a lesser distraction time"	"AM"	"1"	"CH"	"1381795200"	"6:00PM"	"JH"	"4"	"1"	"0"	"387"	"13"	"1403"	"73"	"0"	"Yes"	"Other P took a very long time to evaluate essay. Ice water was very cold. \"Controversial topics and focus of attention.\""	"CH"	"3"	"4"	"4"	"1"	"4"	"4"	"N"	"N"	"7"	"7"	"7"	"1"	"1"	"1"	"1"	"5"	"7"	"7"	"1"	"3"	"1"	"1"	"7"	"1"	"1"	"7"	"3"	"7"	"7"	"5"	"5"	"5"	"M"	"19"	"5"	"2"	"3.2"	"CH"	"10"	"-6"	"3"	"7"	"3"	"2"	"CH"	"0.952087749686229"	"0.928868042850761"	"922.55"	"89.505"	"878.35"	"82.35"	"951.6"	"86.685"	"883.9"	"87.47"	"NA, NA"	"Julian, Rachel"	"Violent"	"Easy"
"74"	"1"	"0"	"0"	"0"	"0"	"0"	NA	"0"	"0"	"0"	"1"	"0"	"0"	"Maybe"	"No"	"4"	"See how a negative/positive criticism affected how long I made my partner put their hand in water"	"AM"	"7"	"CH"	"1381881600"	"3:15PM"	"Danielle Tobias"	"4"	"2"	"1"	"221"	"6"	"726"	"80"	"60"	"Maybe"	"Figured out that he didn’t have an actual partner, but he didn't figure it out until after he completed the distraction assignment. "	"CH"	"5"	"2"	"2"	"1"	"3"	"7"	"N"	"N"	"5"	"6"	"7"	"4"	"3"	"6"	"1"	"5"	"5"	"7"	"3"	"4"	"5"	"6"	"7"	"3"	"7"	"7"	"5"	"6"	"5"	"3"	"6"	"6"	"M"	"19"	"5"	"2"	"3.45"	"CH"	"5"	"0"	"3"	"8"	"-6"	"2"	"CH"	"0.937474183493724"	"0.968137570890793"	"796.45"	"83.62"	"746.65"	"78.835"	"783.6"	"89.385"	"758.6"	"85.73"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
"75"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"No"	"No"	"4"	"To see if we were revengeful to our \"grader\""	"AM"	"1"	"CH"	"1381881600"	"4:15PM"	"Danielle Tobias"	"4"	"3"	"0"	"18"	"22"	"129"	"4"	"0"	"Yes"	"Insult response so mean, thought he was a good writer, so confused why he got such bad results. Made him suspicious. "	"CH"	"5"	"1"	"5"	"1"	"1"	"2"	"N"	"N"	"7"	"1"	"1"	"1"	"5"	"1"	"7"	"1"	"6"	"6"	"1"	"1"	"1"	"1"	"7"	"5"	"1"	"1"	"4"	"7"	"5"	"6"	"2"	"1"	"M"	"18"	"5"	"1"	"3.8"	"CH"	"5"	"-5"	"3"	"4"	"2"	"4"	"CH"	"0.960942601566298"	"0.932287954383464"	"820.7"	"81.425"	"788.2"	"88.8"	"841.8"	"80.425"	"784.8"	"81.425"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"76"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"No"	"No"	"4"	"It would show how we felt about eachother valuations"	"AM"	"9"	"CH"	"1381881600"	"4:15PM"	"JC"	"2"	"4"	"1"	"193"	"6"	"833"	"67"	"41"	"No"	"He said he met his partner before in class. Said feedback handwriting and essay handwriting were \"very different.\""	"CH"	"7"	"1"	"7"	"2"	"2"	"7"	"Yes"	"Yes"	"6"	"4"	"5"	"4"	"4"	"1"	"3"	"5"	"7"	"6"	"5"	"5"	"5"	"4"	"5"	"2"	"2"	"2"	"5"	"7"	"6"	"2"	"1"	"2"	"M"	"18"	"5"	"1"	"3"	"CH"	"5"	"2"	"5"	"7"	"5"	"5"	"CH"	"0.957354140299903"	"0.943089770883325"	"960.9"	"86.9"	"919.9"	"85.86"	"953.25"	"82.705"	"899"	"89.81"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"77"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"Maybe"	"Yes"	"1"	"So there is less bias"	"AM"	"8"	"CH"	"1381881600"	"5:15PM"	"JC"	"2"	"1"	"0"	"327"	"11"	"808"	"161"	"0"	"Yes"	NA	"CH"	"4"	"4"	"5"	"2"	"2"	"4"	"N"	"N"	"6"	"3"	"5"	"2"	"2"	"6"	"2"	"2"	"3"	"6"	"2"	"1"	"2"	"3"	"5"	"2"	"2"	"4"	"2"	"5"	"3"	"5"	"2"	"3"	"M"	"18"	"5"	"1"	"3.9"	"CH"	"7"	"6"	"5"	"8"	"7"	"7"	"CH"	"0.986665221162186"	"0.967031751299923"	"922.4"	"85.09"	"910.1"	"87.23"	"903.9"	"79.93"	"874.1"	"75.96"	NA	"Julian"	"Violent"	"Easy"
"78"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"No"	"No"	"5"	"To get our level of irritation of the individual who judged our paper"	"AM"	"8"	"CH"	"1381968000"	"3:30PM"	"MN"	"4"	"2"	"1"	"153"	"3"	"590"	"36"	"50"	"Yes"	"Thought essay seemed suspicious because of the \"controversial topic\". Did not know what was being studied."	"CH"	"7"	"4"	"5"	"1"	"1"	"7"	"N"	"N"	"7"	"7"	"7"	"5"	"5"	"6"	"2"	"6"	"5"	"5"	"5"	"6"	"3"	"5"	"6"	"5"	"3"	"6"	"3"	"5"	"4"	"5"	"2"	"4"	"M"	"19"	"5"	"2"	"3"	"CH"	"6"	"-8"	"0"	"2"	"-2"	"-2"	"CH"	"0.920814563269942"	"0.941325326288919"	"933.9"	"82.305"	"859.95"	"88.335"	"920.95"	"87.64"	"866.9"	"85.005"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
"79"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"Maybe"	"No"	"4"	"To see how aggressive we were about each others essay grading"	"AM"	"9"	"CH"	"1381968000"	"4:30PM"	"MN"	"4"	"3"	"0"	"568"	"19"	"1105"	"259"	"0"	"Maybe"	"Measured aggressiveness--knew. Thought rating of essay seemed suspicious. "	"CH"	"7"	"1"	"6"	"1"	"5"	"7"	"N"	"N"	"7"	"6"	"6"	"1"	"2"	"2"	"1"	"1"	"4"	"5"	"2"	"2"	"1"	"1"	"7"	"1"	"5"	"4"	"4"	"6"	"6"	"6"	"4"	"6"	"M"	"19"	"5"	"1"	"3.7"	"CH"	"4"	"3"	"5"	"4"	"2"	"4"	"CH"	"0.961216998143673"	"0.981930317597185"	"899.7"	"88.885"	"864.8"	"85.39"	"890.5"	"87.33"	"874.4"	"86.265"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Easy"
"8"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"Maybe"	"Yes"	"3"	"To judge the other person's level of aggression"	"AM"	"5"	"CH"	"41543"	"0.64583333333333337"	"Melissa"	"4"	"4"	"0"	"368"	"12"	"1267"	"126"	"60"	NA	NA	"AM"	"1"	"4"	"1"	"4"	"4"	"4"	"Yes"	"No"	"6"	"3"	"4"	"3"	"2"	"2"	"3"	"4"	"5"	"6"	"3"	"4"	"4"	"2"	"5"	"2"	"2"	"4"	"3"	"5"	"4"	"4"	"5"	"5"	"M"	"19"	"3"	"2"	"3.91"	"AM"	"7"	"7"	"7"	"7"	"4"	"6"	"CH"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Nonviolent"	"Hard"
"80"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"No"	"No"	"5"	"You wanted to see how mad I got from seeing my poorly graded essay"	"AM"	"1"	"CH"	"1381968000"	"4:30PM"	"JH"	"2"	"4"	"6"	"414"	"11"	"1434"	"111"	"115"	"No"	"I got carried away and tore his essay during the game seeion. I put the torn essay back in the envelope. Soubled essay feedback. "	"CH"	"4"	"4"	"4"	"1"	"4"	"1"	"N"	"N"	"7"	"4"	"5"	"1"	"1"	"1"	"1"	"1"	"5"	"5"	"1"	"1"	"2"	"4"	"7"	"1"	"1"	"4"	"4"	"7"	"7"	"7"	"7"	"7"	"M"	"18"	"1"	"1"	"3.8"	"CH"	"-2"	"-6"	"-6"	"5"	"0"	"0"	"CH"	"0.922781310037946"	"0.87208384675068"	"891.55"	"86.625"	"822.7"	"79.705"	"916.2"	"80.455"	"799"	"89.75"	"NA, NA"	"Julian, Rachel"	"Nonviolent"	"Hard"
"81"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"No"	"No"	"4"	"Because it was payback for wether the person judged me poorly or not based on the essay I wrote. "	"AM"	"5"	"CH"	"1382313600"	"5:00PM"	"Danielle Tobias"	"4"	"1"	"0"	"481"	"16"	"2412"	"37"	"0"	"Yes"	NA	"CH"	"6"	"4"	"2"	"1"	"3"	"5"	"N"	"N"	"7"	"6"	"6"	"1"	"1"	"4"	"1"	"2"	"3"	"5"	"3"	"1"	"1"	"2"	"7"	"2"	"1"	"7"	"7"	"7"	"6"	"5"	"3"	"4"	"M"	"19"	"5"	"1"	"3.94"	"CH"	"7"	"6"	"3"	"10"	"7"	"5"	"CH"	"0.921386432823749"	"0.915675378567615"	"1000.65"	"89.11"	"921.7"	"86.52"	"998.5"	"86.385"	"914.3"	"75.33"	"NA, NA"	"Julian, Rachel"	"Violent"	"Easy"
"82"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"Yes"	"Yes"	"4"	"To determine how well they wrote"	"AM"	"9"	"CH"	"1382313600"	"5:00PM"	"JC"	"2"	"2"	"5"	"287"	"6"	"916"	"103"	"121"	"Yes"	NA	"CH"	"7"	"2"	"5"	"1"	"2"	"5"	"N"	"N"	"3"	"6"	"1"	"5"	"2"	"6"	"4"	"6"	"4"	"5"	"4"	"5"	"5"	"3"	"6"	"2"	"2"	"6"	"3"	"5"	"4"	"6"	"6"	"7"	"M"	"18"	"5"	"1"	"4.0999999999999996"	"CH"	NA	NA	NA	NA	NA	NA	NA	"0.986566974502941"	"0.936732066429009"	"834.6"	"89.185"	"822.3"	"79.485"	"887.2"	"86.645"	"831"	"82.29"	"NA, NA"	"Julian, Rachel"	"Violent"	"Hard"
